date	Fire	Aspect	Species	Direction	frameID	height_header_note	height_header_A	height_header_B	height_header_C	height_header_D	height_header_E	height_10_note	height_10_A	height_10_B	height_10_C	height_10_D	height_10_E	height_9_note	height_9_A	height_9_B	height_9_C	height_9_D	height_9_E	height_8_note	height_8_A	height_8_B	height_8_C	height_8_D	height_8_E	height_7_note	height_7_A	height_7_B	height_7_C	height_7_D	height_7_E	height_6_note	height_6_A	height_6_B	height_6_C	height_6_D	height_6_E	height_5_note	height_5_A	height_5_B	height_5_C	height_5_D	height_5_E	height_4_note	height_4_A	height_4_B	height_4_C	height_4_D	height_4_E	height_3_note	height_3_A	height_3_B	height_3_C	height_3_D	height_3_E	height_2_note	height_2_A	height_2_B	height_2_C	height_2_D	height_2_E	height_1_note	height_1_A	height_1_B	height_1_C	height_1_D	height_1_E	basal_header_note	basal_header_A	basal_header_B	basal_header_C	basal_header_D	basal_header_E	basal_10_note	basal_10_A	basal_10_B	basal_10_C	basal_10_D	basal_10_E	basal_9_note	basal_9_A	basal_9_B	basal_9_C	basal_9_D	basal_9_E	basal_8_note	basal_8_A	basal_8_B	basal_8_C	basal_8_D	basal_8_E	basal_7_note	basal_7_A	basal_7_B	basal_7_C	basal_7_D	basal_7_E	basal_6_note	basal_6_A	basal_6_B	basal_6_C	basal_6_D	basal_6_E	basal_5_note	basal_5_A	basal_5_B	basal_5_C	basal_5_D	basal_5_E	basal_4_note	basal_4_A	basal_4_B	basal_4_C	basal_4_D	basal_4_E	basal_3_note	basal_3_A	basal_3_B	basal_3_C	basal_3_D	basal_3_E	basal_2_note	basal_2_A	basal_2_B	basal_2_C	basal_2_D	basal_2_E	basal_1_note	basal_1_A	basal_1_B	basal_1_C	basal_1_D	basal_1_E	Notes	_id	_uuid	_submission_time	_index
10/16/18	berry_glade	north	pico	center	1355											10			31						-999	40	23	34				27					42		13				24	30					27	25						27		22							32																	75			121							148	79	118				101					131		72				81	99					92	110						109		90							108								16529617	1fd7bc8f-01cc-4116-9346-3cfd6f857f9b	2018-10-20T00:03:16	833
6/20/18	berry_glade	north	pico	se	1516											18	20									25	22					17								15			20			20			29	16		21						25										31														90	100									73	73					79								92			93			102			103	87		87						87										78					11549565	fcaad929-e9a8-439e-a208-75c14b4b49b2	2018-06-21T03:46:01	126
7/3/18	berry_glade	north	pico	se	1516											17										26	24					19								15			21			20			29	17		23						20										28														84										79	74					89								86			97			84			82	81		80						83										85					11997554	c2e431a4-a984-4d01-a8f3-61c867290904	2018-07-03T21:12:04	222
7/17/18	berry_glade	north	pico	se	1516											22										23	30					26								19			28			32			34	23		29						27										37														79										83	68					80								102			82			77			94	74		90						76										82					12585910	929eeb6f-979d-4a47-86aa-cc721145910b	2018-07-17T23:46:18	368
7/31/18	berry_glade	north	pico	se	1516											21										31	37					30								25			34			25			44	10		27						27										36														82										92	78					82								72			77			102			99	87		95						78										86					13115899	729ef752-574a-4ce4-b66a-74af4fbe95e7	2018-08-03T13:21:18	613
8/11/18	berry_glade	north	pico	se	1516											23										31	37					30								24			37			38			43	25		31						30										38														92										82	88					86								93			90			103			95	73		84						79										98					13429937	2f076b65-3c5a-45b4-8499-faf48c43ed0c	2018-08-12T22:26:35	779
10/16/18	berry_glade	north	pico	se	1516											17										29	33					27								23			31			32			43	24		26						25										32														86										87	90					91								79			90			123			107	72		91						92										99					16529624	e1c22aa1-91fb-4f59-93f8-030dbc468454	2018-10-20T00:03:20	839
6/20/18	berry_glade	north	pico	sw	1839														21		22				24										30			23	19							24					29	20				21		21					-999																						93		88				86										82			64	88							82					95	102				92		87															11549568	6439b84b-196b-4a97-9cb1-4ec0ff783958	2018-06-21T03:46:10	127
7/3/18	berry_glade	north	pico	sw	1839														23		23				27										25			25	17							20					19	22				17		24																											82		77				83										70			80	91							89					82	74				79		79															11997557	90a8d710-a66d-4b90-9d45-cf9ffb1d4bc5	2018-07-03T21:12:08	225
7/17/18	berry_glade	north	pico	sw	1839														23		20				27										23		14	23	19							15					19	-999				21		23																											80		74				71										72		82	67	87							73					82					78		72															12585902	df1e4ea5-0dc5-4df8-a859-5d0b3b68526f	2018-07-17T23:46:05	372
7/31/18	berry_glade	north	pico	sw	1839														21		25				24										28		16	22	21							16					18					13		25																											76		70				70										70		51	80	88							75										78		74															13115902	9c6545b7-effb-4e54-a85a-f044f9ca1100	2018-08-03T13:21:20	616
8/11/18	berry_glade	north	pico	sw	1839														21		25				26										30		21	22	21							18					21					16		28																											76		72				65										81		65	70	84							57					77					70		79															13429941	92388572-689b-4cbf-9e67-8adff5cd4a47	2018-08-12T22:26:50	782
10/16/18	berry_glade	north	pico	sw	1839														22		25				26										26		20	20	18												19					15		24																											79		82				87										89		80	71	77												68					78		87															16529630	49a9653d-ae76-4110-b922-ad3d5d48d965	2018-10-20T00:03:23	844
6/20/18	berry_glade	north	pmse	sw	1224																																													-740																																																																		-250																							11549567	713ea13b-a75a-4a24-bfb1-a6aa07ea5e3f	2018-06-21T03:46:08	26
7/3/18	berry_glade	north	pmse	sw	1224																																							841																																																																		266																													11997556	69072f79-9974-47fb-a3e7-e1de5ed619fa	2018-07-03T21:12:07	224
7/17/18	berry_glade	north	pmse	sw	1224																																																																																																																																					B5 2nd year				
7/31/18	berry_glade	north	pmse	sw	1224																																																																																																																																					Nothing	13115901	957aa2c2-d86c-4a6b-8313-29be21710191	2018-08-03T13:21:19	615
8/11/18	berry_glade	north	pmse	sw	1224																																																																																																																																					Nothing	13429943	a0c96887-6464-4d04-a81d-b6273c033c49	2018-08-12T22:27:02	784
6/20/18	berry_glade	north	pmse	se	1237																													20	20											12												20												16																														93	93											91												110												96			11549564	28209648-238a-4ce4-b7e6-d63c752a426b	2018-06-21T03:45:57	28
7/3/18	berry_glade	north	pmse	se	1237																														-999											17									-999			12			-999									18																																										87												101												108			11997553	474512fe-d422-4627-a6a4-609003d1aa6c	2018-07-03T21:12:03	221
7/17/18	berry_glade	north	pmse	se	1237																																																					13												21																																																						83												90			12585909	7ba91607-d383-4d46-9534-c0f86ebf62dd	2018-07-17T23:46:16	422
7/31/18	berry_glade	north	pmse	se	1237																																																																	19																																																																		80			13115898	41e5336e-4378-45f1-ab9d-6ea7096f289a	2018-08-03T13:21:17	612
8/11/18	berry_glade	north	pmse	se	1237																																																																	21																																																																		76			13429940	8af218c1-1047-4db0-9423-839df63b8d15	2018-08-12T22:26:45	781
10/16/18	berry_glade	north	pmse	sw	1237																																																																																																																																						16529625	f1fe8766-8556-410e-84e2-b3d0a659c3de	2018-10-20T00:03:21	840
6/20/18	berry_glade	north	pmse	center	1267														15			17									-999				28										25					15												9																							82			57													69										98					90												88											11549563	d8686c9c-e8d1-42d3-9cf3-e9d1618951ef	2018-06-21T03:45:53	29
7/3/18	berry_glade	north	pmse	center	1267																														23									22	28																																																								78									86	82																												11997548	7965599c-8fbc-4715-bccb-d210b3df94fe	2018-07-03T21:11:58	217
7/17/18	berry_glade	north	pmse	center	1267																														22									20	28																																																								81									87	105																												12585899	a86dc4d0-e3a2-44cd-98e2-66f3aa97a413	2018-07-17T23:46:00	429
