date,frameID,Fire,Aspect,Species,Direction,height_10_A,height_10_B,height_10_C,height_10_D,height_10_E,height_9_A,height_9_B,height_9_C,height_9_D,height_9_E,height_8_A,height_8_B,height_8_C,height_8_D,height_8_E,height_7_A,height_7_B,height_7_C,height_7_D,height_7_E,height_6_A,height_6_B,height_6_C,height_6_D,height_6_E,height_5_A,height_5_B,height_5_C,height_5_D,height_5_E,height_4_A,height_4_B,height_4_C,height_4_D,height_4_E,height_3_A,height_3_B,height_3_C,height_3_D,height_3_E,height_2_A,height_2_B,height_2_C,height_2_D,height_2_E,height_1_A,height_1_B,height_1_C,height_1_D,height_1_E,basal_10_A,basal_10_B,basal_10_C,basal_10_D,basal_10_E,basal_9_A,basal_9_B,basal_9_C,basal_9_D,basal_9_E,basal_8_A,basal_8_B,basal_8_C,basal_8_D,basal_8_E,basal_7_A,basal_7_B,basal_7_C,basal_7_D,basal_7_E,basal_6_A,basal_6_B,basal_6_C,basal_6_D,basal_6_E,basal_5_A,basal_5_B,basal_5_C,basal_5_D,basal_5_E,basal_4_A,basal_4_B,basal_4_C,basal_4_D,basal_4_E,basal_3_A,basal_3_B,basal_3_C,basal_3_D,basal_3_E,basal_2_A,basal_2_B,basal_2_C,basal_2_D,basal_2_E,basal_1_A,basal_1_B,basal_1_C,basal_1_D,basal_1_E,Notes,_id,_uuid,_submission_time,_index
2019-10-07,57,berry_huck,south,control,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,129,berry_huck,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11549613,618d66c9-0d1d-495e-ad60-37812ad2fd83,2018-06-21T03:47:49,6
2018-07-04,129,berry_huck,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12055530,23a8ebe0-8ae6-4419-a646-0c80d3eb11c0,2018-07-04T19:52:35,238
2018-07-17,129,berry_huck,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12585926,e745f863-c99e-40ee-8eb2-b2f65299473a,2018-07-17T23:46:30,414
2018-07-30,129,berry_huck,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13115866,fa7cdcbf-b377-4b0c-b556-aea9deef697c,2018-08-03T13:21:01,584
2018-08-12,129,berry_huck,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13429987,a8a6e66a-a482-47be-ab69-dda8bf2b4f09,2018-08-12T22:29:37,808
2018-10-17,129,berry_huck,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529701,f308e4e0-021a-4dfe-8b4e-6054e679bf66,2018-10-20T00:04:02,913
2019-06-17,129,berry_huck,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457348,cd20ecb7-369b-407d-a0cd-e7769860c9f2,2019-06-19T02:28:01,1060
2019-10-07,129,berry_huck,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,208,berry_huck,south,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11549607,9571abe5-b16e-4c89-b9a9-81d505b0d57f,2018-06-21T03:47:42,9
2018-07-04,208,berry_huck,south,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12055525,af58d5c4-60b9-45a1-b118-5d6f4b2ba9c1,2018-07-04T19:52:23,235
2018-07-17,208,berry_huck,south,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12585935,3570f101-66a5-47bd-b1e2-1546d6f83290,2018-07-17T23:46:47,406
2018-07-30,208,berry_huck,south,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13115879,051768eb-19d2-4ebd-8ed0-2a1eb56d73bb,2018-08-03T13:21:06,593
2018-08-12,208,berry_huck,south,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13430000,bc0766e4-e7a9-41e1-a6a2-143ecffa059a,2018-08-12T22:30:13,817
2018-10-17,208,berry_huck,south,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529710,e163c36f-5cac-42b0-b24b-68cb2b6d587a,2018-10-20T00:04:07,922
2019-06-17,208,berry_huck,south,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457343,ec59dc00-a930-4d28-a96d-3298c3e292fc,2019-06-19T02:27:54,1057
2019-10-07,208,berry_huck,south,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,1238,berry_huck,south,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11549603,3fc444c4-5e77-4292-8dda-de1133460c0b,2018-06-21T03:47:36,11
2018-07-04,1238,berry_huck,south,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12055521,19ce7dab-4e84-4bc1-80b0-229b9a6a1213,2018-07-04T19:52:09,232
2018-07-17,1238,berry_huck,south,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12585931,32d60849-a4a0-4b79-94e3-22cd935dff3f,2018-07-17T23:46:40,409
2018-07-30,1238,berry_huck,south,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13115872,20adc0a0-161a-4aab-81bd-ba2cf26ea6b4,2018-08-03T13:21:04,589
2018-08-12,1238,berry_huck,south,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13429997,ee89678c-3a77-4b7f-932d-60059bf85247,2018-08-12T22:30:03,814
2018-10-17,1238,berry_huck,south,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529707,8d334318-3e7f-4921-93c2-24b2a4f3f427,2018-10-20T00:04:05,919
2019-06-17,1238,berry_huck,south,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457337,dcb4fcfb-45fa-4f6f-b471-4719c7768247,2019-06-19T02:27:46,1054
2019-10-07,1238,berry_huck,south,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,12,berry_huck,south,pico,center,,,,,,,,,,,,30,,,,,,,-999,23,19,,,30,22,,,,25,,,,,,,,,,,,30,30,,,,19,31,25,,,,,,,,,,,,,,80,,,,,,,,80,80,,,100,100,,,,90,,,,,,,,,,,,70,80,,,,70,80,80,,,,11549610,5aa72c9a-eb8b-4667-a858-52f49d405929,2018-06-21T03:47:46,139
2018-07-04,12,berry_huck,south,pico,center,,17,,,,,,,16,,,30,,,,,,,,27,-999,,,31,-999,,,,,,,,,,,,,,,,,,,,,,,30,,,,105,,,,,,,91,,,74,,,,,,,,83,,,,107,,,,,,,,,,,,,,,,,,,,,,,,71,,,,12055538,c59e0476-e5a7-42b2-8ff2-edf567e421c5,2018-07-04T19:52:58,243
2018-07-17,12,berry_huck,south,pico,center,,30,,,,,,,17,,,31,,,,,,,,-999,-999,,,34,-999,,,,,,,,,,,,,,,,,,,,,,,27,19,,,82,,,,,,,92,,,85,,,,,,,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,92,106,,,12585912,f0763c50-5f6e-42ba-99bd-fee24ac66e3b,2018-07-17T23:46:21,420
2018-07-30,12,berry_huck,south,pico,center,,20,,,,,,,15,,,32,,,,,,,,-999,,,,45,,,,,,,,,,,,,,,,,,,,,,,,33,,,,105,,,,,,,78,,,96,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,84,,,,13115862,f5cad555-1fd3-4e6a-bff1-a2d8fcc00e06,2018-08-03T13:20:59,580
2018-08-12,12,berry_huck,south,pico,center,,19,,,,,,,18,,,35,,,,,,,,-999,,,,48,,,,,,,,,,,,,,,,,,,,,,,,33,,,,80,,,,,,,82,,,126,,,,,,,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,95,,,,13429974,13819ae5-7117-484a-be87-c8a31d911011,2018-08-12T22:28:57,803
2018-10-17,12,berry_huck,south,pico,center,,-999,,,,,,,-999,,,33,,,,,,,,-999,,,,45,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,132,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,97,,,,16529697,bd91ed91-66f8-4ba9-bb66-d0d7a99be54c,2018-10-20T00:04:00,909
2019-06-17,12,berry_huck,south,pico,center,,,,,,,,,-999,,,53,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,200,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,,,157,,,,30457324,6d6c0b4f-8a3c-46f0-8368-9328f3a8cf8d,2019-06-19T02:27:21,1045
2019-10-07,12,berry_huck,south,pico,center,,,,,,,,,,,,80,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,362,,,,,,,,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,
2018-06-20,39,berry_huck,south,pico,se,,,17,,,,25,20,,,28,,,,,35,,-999,,,,25,,,,,,,,,,,24,,,,30,,,,33,,,,,18,,,,,,,90,,,,80,90,,,80,,,,,70,,,,,,80,,,,,,,,,,,80,,,,80,,,,70,,,,,90,,,,,,11549604,17afe859-5d2f-4f11-9317-caa57be2cdfb,2018-06-21T03:47:38,138
2018-07-04,39,berry_huck,south,pico,se,,,,,,,29,23,,,27,,,,,35,,-999,,,,30,,,,,,,,,,,28,,,,31,,,,33,,,,,20,,,,,,,,,,,90,91,,,72,,,,,81,,,,,,95,,,,,,,,,,,88,,,,98,,,,80,,,,,75,,,,,,12055524,9443cef0-6d5d-4eb2-83ef-d820a2b907c6,2018-07-04T19:52:18,234
2018-07-17,39,berry_huck,south,pico,se,,,-999,,,,29,22,,,,,,,,35,,-999,,,,27,,,,,,,,,,,27,,,,30,,,,-999,,,,,-999,,,,,,,,,,,93,73,,,,,,,,76,,,,,,87,,,,,,,,,,,88,,,,102,,,,,,,,,,,,,,,12585934,036231cf-8c85-4fd4-b8a3-96e2a3fa2276,2018-07-17T23:46:45,366
2018-07-30,39,berry_huck,south,pico,se,,,-999,,,,27,-999,,,,,,,,30,,-999,,,,27,,,,,,,,,,,22,,,,24,,,,-999,,,,,-999,,,,,,,,,,,92,,,,,,,,,87,,,,,,78,,,,,,,,,,,72,,,,89,,,,,,,,,,,,,,,13115878,7c7e045d-472a-4e41-b4e5-f215a9f886fe,2018-08-03T13:21:06,592
2018-08-12,39,berry_huck,south,pico,se,,,-999,,,,29,-999,,,,,,,,33,,-999,,,,27,,,,,,,,,,,-999,,,,37,25,,,-999,,,,,-999,,,,,,,,,,,89,,,,,,,,,78,,,,,,72,,,,,,,,,,,,,,,90,67,,,,,,,,,,,,,,13429998,729d375b-0c04-4d27-94cb-78f1edf409ef,2018-08-12T22:30:05,815
2018-10-17,39,berry_huck,south,pico,se,,,,,,,-999,,,,,,,,,,,,,,,-999,,,,,,,,,,,-999,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529708,17112fe1-eac1-4cbe-ae61-989c7c474bc4,2018-10-20T00:04:06,920
2019-06-17,39,berry_huck,south,pico,se,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457340,cfe91769-05e0-4607-b929-f530deaf3ee7,2019-06-19T02:27:49,1055
2019-10-07,39,berry_huck,south,pico,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,96,berry_huck,south,pico,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11549619,980919ed-8d03-4685-aa85-6c2333d79357,2018-06-21T03:47:57,2
2018-07-04,96,berry_huck,south,pico,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12055533,d93f052f-6ec4-44f6-a252-e1ddae3f3250,2018-07-04T19:52:45,240
2018-07-17,96,berry_huck,south,pico,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12585928,d3033531-554a-43b2-892f-dbf42e74d102,2018-07-17T23:46:35,412
2018-07-30,96,berry_huck,south,pico,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13115869,20900502-785c-4335-a718-b26acbf06277,2018-08-03T13:21:02,586
2018-08-12,96,berry_huck,south,pico,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13429989,d0853424-bbdf-42f6-acab-6628e4ad8636,2018-08-12T22:29:45,810
2018-10-17,96,berry_huck,south,pico,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529703,f37de44c-b8e8-4b04-aadd-2a180b2027fb,2018-10-20T00:04:03,915
2019-06-17,96,berry_huck,south,pico,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457330,282f32d1-7cf0-4132-bc7d-eb1dce9eaf84,2019-06-19T02:27:30,1050
2019-10-07,96,berry_huck,south,pico,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,206,berry_huck,south,pico,ne,,,,,,,,,,,,,,22,,,,,,,40,21,22,,,,,,,,,,,18,,,,30,,,,,,,,21,,,,,,,,,,,,,,,,,,70,,,,,,,70,60,60,,,,,,,,,,,80,,,,70,,,,,,,,60,,,,,,11549599,67f2df30-7728-407d-a34b-d74f051bcd68,2018-06-21T03:47:32,137
2018-07-04,206,berry_huck,south,pico,ne,,,,,,,,,,,,,,22,,,,,,,43,20,21,,,,,,,,,,,25,,,,31,,,,,,,,-999,,,,,,,,,,,,,,,,,,80,,,,,,,78,72,85,,,,,,,,,,,95,,,,79,,,,,,,,,,,,,,12055517,2d93c9c1-e04d-40d1-8176-1551de4686b4,2018-07-04T19:52:03,230
2018-07-17,206,berry_huck,south,pico,ne,,,,,,,,,,,,,,22,,,,,,,42,19,20,,,,,,,,,,,23,,,,36,,,,,,,,-999,,,,,,,,,,,,,,,,,,88,,,,,,,74,85,67,,,,,,,,,,,91,,,,86,,,,,,,,,,,,,,12585932,3a5950ab-ebc0-4ad4-ac8f-38d5ddbc537b,2018-07-17T23:46:41,408
2018-07-30,206,berry_huck,south,pico,ne,,,,,,,,,,,,,,-999,,,,,,,38,-999,19,,,,,,,,,,,26,,,,35,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,74,,62,,,,,,,,,,,81,,,,85,,,,,,,,,,,,,,13115871,76b55a81-201b-4f8d-9289-f67076daddd7,2018-08-03T13:21:03,588
2018-08-12,206,berry_huck,south,pico,ne,,,,,,,,,,,,,,-999,,,,,,,31,-999,21,,,,,,,,,,,25,,,,-999,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,68,,61,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,13429994,4f261603-fddf-4563-ad5e-2f452a7f2bfd,2018-08-12T22:29:58,813
2018-10-17,206,berry_huck,south,pico,ne,,,,,,,,,,,,,,-999,,,,,,,-999,-999,17,,,,,,,,,,,-999,,,,-999,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529705,c2695d00-8838-4092-9a12-9b3bc11f6526,2018-10-20T00:04:04,917
2019-06-17,206,berry_huck,south,pico,ne,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457335,8fe220f6-f914-44c7-ba4e-2aa96c4dffc7,2019-06-19T02:27:42,1053
2019-10-07,206,berry_huck,south,pico,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,1464,berry_huck,south,pico,sw,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,11549615,293b7b3d-aaf4-4e2b-aed1-d1cb28e8edeb,2018-06-21T03:47:51,5
2018-07-04,1464,berry_huck,south,pico,sw,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columns 1-4 got buried in dirt by bear,12055528,eabd8995-e25d-4966-9fea-eb1861ad971d,2018-07-04T19:52:30,237
2018-07-17,1464,berry_huck,south,pico,sw,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12585925,07ed9bad-b0f7-4e87-af63-363cfced3c03,2018-07-17T23:46:29,415
2018-07-30,1464,berry_huck,south,pico,sw,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115865,74fb51c0-02e8-4c89-b262-520c96f6567b,2018-08-03T13:21:00,583
2018-08-12,1464,berry_huck,south,pico,sw,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429986,3dc7f7d8-6ce6-48b8-8393-24720d77a14d,2018-08-12T22:29:33,807
2018-10-17,1464,berry_huck,south,pico,sw,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is the correct pico. The last entry should have been psme,16529700,6df9b779-ae3f-4b37-b668-260db117ca7b,2018-10-20T00:04:01,912
2019-06-17,1464,berry_huck,south,pico,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457346,958860ce-0b83-4686-9604-24ed8c673df1,2019-06-19T02:27:59,1059
2019-10-07,1464,berry_huck,south,pico,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,59,berry_huck,south,psme,se,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11549606,36d8c397-cf80-4280-a8cd-642205ccf6ae,2018-06-21T03:47:40,10
2018-07-04,59,berry_huck,south,psme,se,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12055522,6c9af1be-7d70-4bce-b218-6df9783ee7f0,2018-07-04T19:52:13,233
2018-07-17,59,berry_huck,south,psme,se,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12585933,4dc3636e-d1b5-41fa-9241-268e13d76302,2018-07-17T23:46:43,407
2018-07-30,59,berry_huck,south,psme,se,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115876,8a9ca15d-f187-40e8-8701-f7292ab19ab1,2018-08-03T13:21:05,591
2018-08-12,59,berry_huck,south,psme,se,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429999,187c5b53-4ca0-453e-9ee4-8c27a1783554,2018-08-12T22:30:08,816
2018-10-17,59,berry_huck,south,psme,se,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529709,46ff2cf1-8da7-452d-82e7-e633f5444810,2018-10-20T00:04:06,921
2019-06-17,59,berry_huck,south,psme,se,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457342,391502e3-adfe-4289-9bcf-d6399144a528,2019-06-19T02:27:52,1056
2019-10-07,59,berry_huck,south,psme,se,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,85,berry_huck,south,psme,center,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11549609,0aff878a-a995-4206-b336-7b9a85ee0526,2018-06-21T03:47:44,8
2018-07-04,85,berry_huck,south,psme,center,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12055537,a5004aea-cd65-4c6d-ac00-2a1b86cab921,2018-07-04T19:52:52,242
2018-07-17,85,berry_huck,south,psme,center,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12585917,202c0222-4437-489b-b4f3-096de33cd3c6,2018-07-17T23:46:25,418
2018-07-30,85,berry_huck,south,psme,center,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115861,6d0faddd-36f5-4fba-8b06-1137dd73fa29,2018-08-03T13:20:58,579
2018-08-12,85,berry_huck,south,psme,center,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13429975,b10d46d9-5a27-4813-a4da-9964f831a384,2018-08-12T22:29:01,804
